source,model_tag,trajectory_index,year,productivity
ARW4,arw4,8245,3,18.93397489056726
ARW4,arw4,8245,4,29.07363664184248
ARW4,arw4,8245,5,19.308984176290974
ARW4,arw4,8245,6,23.00220310682468
ARW4,arw4,8245,7,12.348824949430362
ARW4,arw4,8245,8,16.90378512672252
ARW4,arw4,8245,9,15.607999438967976
ARW4,arw4,8245,10,15.247024585519096
ARW4,arw4,8245,11,3.3682727624809186
ARW4,arw4,8245,12,19.056054569831726
ARW4,arw4,8245,13,7.2530440552521105
ARW4,arw4,8245,14,7.375322879979896
ARW4,arw4,8245,15,6.586334868646507
ARW4,arw4,8245,16,4.765066159565895
ARW4,arw4,8245,17,7.460820646108385
ARW4,arw4,8245,18,9.760298140782202
ARW4,arw4,8245,19,7.267839698205752
ARW4,arw4,8245,20,7.939364154508756
ARW4,arw4,1955,0,0.2035981278289271
ARW4,arw4,1955,1,2.178180246326313
ARW4,arw4,1955,2,1.166085108252618
ARW4,arw4,1955,3,2.9995429030615615
ARW4,arw4,1955,4,3.616787603836625
ARW4,arw4,1955,5,1.8870841361793933
ARW4,arw4,1955,6,2.0360120786795517
ARW4,arw4,1955,7,5.539292010300524
ARW4,arw4,1955,8,14.61695051426261
ARW4,arw4,1955,9,12.446742923506283
ARW4,arw4,1955,10,11.710262863295226
ARW4,arw4,1955,11,3.0972258383802096
ARW4,arw4,1955,12,2.3271042426912403
ARW4,arw4,1955,13,14.027657477637376
ARW4,arw4,1955,14,13.474360143352014
ARW4,arw4,1955,15,9.401249274787874
ARW4,arw4,1955,16,5.881051511538493
ARW4,arw4,1955,17,1.7085684516797994
ARW4,arw4,1955,18,1.6202337524520651
ARW4,arw4,1955,19,2.624356393973703
ARW4,arw4,1955,20,3.0789167073954737
ARW4,arw4,3683,0,18.18703232398447
ARW4,arw4,3683,1,27.85716855415007
ARW4,arw4,3683,2,26.36956058530222
ARW4,arw4,3683,3,23.694672877463493
ARW4,arw4,3683,4,12.631504074745273
ARW4,arw4,3683,5,13.008724157322677
ARW4,arw4,3683,6,8.314722837878746
ARW4,arw4,3683,7,7.052073740514902
ARW4,arw4,3683,8,4.315150352755524
ARW4,arw4,3683,9,4.632239598170861
ARW4,arw4,3683,10,4.645524662900748
ARW4,arw4,3683,11,6.538280123902405
ARW4,arw4,3683,12,8.077983671301055
ARW4,arw4,3683,13,4.717318369509528
ARW4,arw4,3683,14,6.467818090363846
ARW4,arw4,3683,15,7.1396271050089695
ARW4,arw4,3683,16,5.924118736902127
ARW4,arw4,3683,17,15.544875546191449
ARW4,arw4,3683,18,19.2354147026725
ARW4,arw4,3683,19,9.621447166441225
ARW4,arw4,3683,20,1.1773135689974277
ARW4,arw4,741,0,4.289580403129266
ARW4,arw4,741,1,0.5177356274374936
ARW4,arw4,741,2,7.406722950491164
ARW4,arw4,741,3,3.569815742008729
ARW4,arw4,741,4,3.668189640118584
ARW4,arw4,741,5,3.8159222213354136
ARW4,arw4,741,6,13.939729666538934
ARW4,arw4,741,7,10.934051965460538
ARW4,arw4,741,8,1.9939042317450184
ARW4,arw4,741,9,3.8592388057300204
ARW4,arw4,741,10,11.40807204939663
ARW4,arw4,741,11,11.344897512223474
ARW4,arw4,741,12,8.277905304738338
ARW4,arw4,741,13,6.623701080199792
ARW4,arw4,741,14,5.474064844336841
ARW4,arw4,741,15,5.323119852812037
ARW4,arw4,741,16,2.4564920076215015
ARW4,arw4,741,17,1.3657513983736393
ARW4,arw4,741,18,1.4276330358007205
ARW4,arw4,741,19,3.3802124715133823
ARW4,arw4,741,20,1.9456698570764224
ARW4,arw4,3898,0,11.158368336775851
ARW4,arw4,3898,1,10.034304113027043
ARW4,arw4,3898,2,6.98688782390948
ARW4,arw4,3898,3,10.818942151679773
ARW4,arw4,3898,4,8.506214335447105
ARW4,arw4,3898,5,9.696640723247954
ARW4,arw4,3898,6,3.868585122475606
ARW4,arw4,3898,7,6.487583167355904
ARW4,arw4,3898,8,3.7406876894500805
ARW4,arw4,3898,9,6.031244951418981
ARW4,arw4,3898,10,9.439931029899778
ARW4,arw4,3898,11,13.725977116424879
ARW4,arw4,3898,12,11.734987439107519
ARW4,arw4,3898,13,4.378926394098
ARW4,arw4,3898,14,3.9959976272355275
ARW4,arw4,3898,15,1.660283833997969
ARW4,arw4,3898,16,2.6193405797575378
ARW4,arw4,3898,17,0.21099398521401413
ARW4,arw4,3898,18,2.5627244336463364
ARW4,arw4,3898,19,2.4795979171524807
ARW4,arw4,3898,20,2.777661355584511
Unfitted-GRW,unfitted_grw,5085,0,3.0271398308378394
Unfitted-GRW,unfitted_grw,5085,1,3.464771370590977
Unfitted-GRW,unfitted_grw,5085,2,5.94210711573975
Unfitted-GRW,unfitted_grw,5085,3,7.953325248871687
Unfitted-GRW,unfitted_grw,5085,4,8.33705180386855
Unfitted-GRW,unfitted_grw,5085,5,4.633417087056845
Unfitted-GRW,unfitted_grw,5085,6,5.2486769642349955
Unfitted-GRW,unfitted_grw,5085,7,6.620711143119216
Unfitted-GRW,unfitted_grw,5085,8,17.233100352798743
Unfitted-GRW,unfitted_grw,5085,9,35.24772869369705
Unfitted-GRW,unfitted_grw,5085,10,44.38314867122386
Unfitted-GRW,unfitted_grw,5085,11,32.56667002811955
Unfitted-GRW,unfitted_grw,5085,12,19.835869585506774
Unfitted-GRW,unfitted_grw,5085,13,22.440894715621514
Unfitted-GRW,unfitted_grw,5085,14,20.740305539915894
Unfitted-GRW,unfitted_grw,5085,15,16.917525283529105
Unfitted-GRW,unfitted_grw,5085,16,25.62652402960487
Unfitted-GRW,unfitted_grw,5085,17,16.81479586541635
Unfitted-GRW,unfitted_grw,5085,18,22.02393044550993
Unfitted-GRW,unfitted_grw,5085,19,14.678991033720827
Unfitted-GRW,unfitted_grw,5085,20,12.036358485343385
Unfitted-GRW,unfitted_grw,3866,0,2.609941187190155
Unfitted-GRW,unfitted_grw,3866,1,4.252142085849681
Unfitted-GRW,unfitted_grw,3866,2,7.837951214961297
Unfitted-GRW,unfitted_grw,3866,3,14.391102123027293
Unfitted-GRW,unfitted_grw,3866,4,17.43816715575386
Unfitted-GRW,unfitted_grw,3866,5,29.65348946404321
Unfitted-GRW,unfitted_grw,3866,6,31.520308342905683
Unfitted-GRW,unfitted_grw,3866,7,94.73136563321117
Unfitted-GRW,unfitted_grw,3866,8,118.67620594762052
Unfitted-GRW,unfitted_grw,3866,9,57.972215659059806
Unfitted-GRW,unfitted_grw,3866,10,43.2173066870672
Unfitted-GRW,unfitted_grw,3866,11,38.8604480499956
Unfitted-GRW,unfitted_grw,3866,12,61.78866161757004
Unfitted-GRW,unfitted_grw,3866,13,55.210022129619865
Unfitted-GRW,unfitted_grw,3866,14,80.31088228030438
Unfitted-GRW,unfitted_grw,3866,15,52.918910240658285
Unfitted-GRW,unfitted_grw,3866,16,59.76214952054161
Unfitted-GRW,unfitted_grw,3866,17,29.338813369982095
Unfitted-GRW,unfitted_grw,3866,18,25.082561709458446
Unfitted-GRW,unfitted_grw,3866,19,24.227247093239303
Unfitted-GRW,unfitted_grw,3866,20,24.294263018807797
Unfitted-GRW,unfitted_grw,2001,0,1.901725416999003
Unfitted-GRW,unfitted_grw,2001,1,0.91416489409581
Unfitted-GRW,unfitted_grw,2001,2,2.127073019819566
Unfitted-GRW,unfitted_grw,2001,3,2.0227278313307946
Unfitted-GRW,unfitted_grw,2001,4,1.113340549089038
Unfitted-GRW,unfitted_grw,2001,5,1.891028127582563
Unfitted-GRW,unfitted_grw,2001,6,3.407176585986219
Unfitted-GRW,unfitted_grw,2001,7,3.266142598846634
Unfitted-GRW,unfitted_grw,2001,8,2.005931933779245
Unfitted-GRW,unfitted_grw,2001,9,2.9605727791891874
Unfitted-GRW,unfitted_grw,2001,10,3.4862843452324683
Unfitted-GRW,unfitted_grw,2001,11,2.507446787151529
Unfitted-GRW,unfitted_grw,2001,12,1.8083089591994617
Unfitted-GRW,unfitted_grw,2001,13,1.5662021584088617
Unfitted-GRW,unfitted_grw,2001,14,0.9329304308205287
Unfitted-GRW,unfitted_grw,2001,15,1.127583178307869
Unfitted-GRW,unfitted_grw,2001,16,1.2182930020261793
Unfitted-GRW,unfitted_grw,2001,17,1.1368511292541879
Unfitted-GRW,unfitted_grw,2001,18,1.240500164236756
Unfitted-GRW,unfitted_grw,2001,19,0.9485746512277451
Unfitted-GRW,unfitted_grw,2001,20,0.6841727805867034
Unfitted-GRW,unfitted_grw,5755,0,1.4247907565110918
Unfitted-GRW,unfitted_grw,5755,1,1.1874990859997607
Unfitted-GRW,unfitted_grw,5755,2,1.2504281091324065
Unfitted-GRW,unfitted_grw,5755,3,1.7111376140927819
Unfitted-GRW,unfitted_grw,5755,4,3.4742485585664062
Unfitted-GRW,unfitted_grw,5755,5,2.2592515189101277
Unfitted-GRW,unfitted_grw,5755,6,3.3887090550837793
Unfitted-GRW,unfitted_grw,5755,7,2.6750558011176615
Unfitted-GRW,unfitted_grw,5755,8,3.106170725701738
Unfitted-GRW,unfitted_grw,5755,9,3.8564310547367078
Unfitted-GRW,unfitted_grw,5755,10,5.3029713872985464
Unfitted-GRW,unfitted_grw,5755,11,2.5385960461803476
Unfitted-GRW,unfitted_grw,5755,12,2.3552995091882702
Unfitted-GRW,unfitted_grw,5755,13,4.869589016155296
Unfitted-GRW,unfitted_grw,5755,14,7.7678734660040405
Unfitted-GRW,unfitted_grw,5755,15,3.1486844418153477
Unfitted-GRW,unfitted_grw,5755,16,3.964518563693806
Unfitted-GRW,unfitted_grw,5755,17,2.5910727808188057
Unfitted-GRW,unfitted_grw,5755,18,1.8955379323583066
Unfitted-GRW,unfitted_grw,5755,19,1.5749467439261067
Unfitted-GRW,unfitted_grw,5755,20,1.4529893894152475
Unfitted-GRW,unfitted_grw,1284,0,3.4051676941036466
Unfitted-GRW,unfitted_grw,1284,1,2.5243590116391794
Unfitted-GRW,unfitted_grw,1284,2,2.756425498575159
Unfitted-GRW,unfitted_grw,1284,3,4.2012327655407535
Unfitted-GRW,unfitted_grw,1284,4,4.392713063976592
Unfitted-GRW,unfitted_grw,1284,5,4.461142347082398
Unfitted-GRW,unfitted_grw,1284,6,6.587215813247954
Unfitted-GRW,unfitted_grw,1284,7,2.48152121786478
Unfitted-GRW,unfitted_grw,1284,8,1.9910355601480307
Unfitted-GRW,unfitted_grw,1284,9,1.9546846560413642
Unfitted-GRW,unfitted_grw,1284,10,1.1798886628272167
Unfitted-GRW,unfitted_grw,1284,11,2.749428219673916
Unfitted-GRW,unfitted_grw,1284,12,3.05801907342186
Unfitted-GRW,unfitted_grw,1284,13,2.404101854288336
Unfitted-GRW,unfitted_grw,1284,14,1.415094942228737
Unfitted-GRW,unfitted_grw,1284,15,3.853983850378392
Unfitted-GRW,unfitted_grw,1284,16,6.608421077680497
Unfitted-GRW,unfitted_grw,1284,17,12.174152212991217
Unfitted-GRW,unfitted_grw,1284,18,19.615768520337515
Unfitted-GRW,unfitted_grw,1284,19,12.916154776439765
Unfitted-GRW,unfitted_grw,1284,20,5.00927917120054
Unfitted-GRW,unfitted_grw,3951,0,7.7604181496694435
Unfitted-GRW,unfitted_grw,3951,1,6.923092354035964
Unfitted-GRW,unfitted_grw,3951,2,16.91307739398625
Unfitted-GRW,unfitted_grw,3951,3,18.021486727191768
Unfitted-GRW,unfitted_grw,3951,4,18.375284150788872
Unfitted-GRW,unfitted_grw,3951,5,28.29912665416131
Unfitted-GRW,unfitted_grw,3951,6,31.962861411270392
Unfitted-GRW,unfitted_grw,3951,7,27.99913867779329
Unfitted-GRW,unfitted_grw,3951,8,50.29248532241015
Unfitted-GRW,unfitted_grw,3951,9,83.00287949111056
Unfitted-GRW,unfitted_grw,3951,10,77.01142162720784
Unfitted-GRW,unfitted_grw,3951,11,115.10797789029846
Unfitted-GRW,unfitted_grw,3951,12,81.95448017426673
Unfitted-GRW,unfitted_grw,3951,13,94.95153984128874
Unfitted-GRW,unfitted_grw,3951,14,48.79316559761224
Unfitted-GRW,unfitted_grw,3951,15,28.237018919342354
Unfitted-GRW,unfitted_grw,3951,16,35.115580468000005
Unfitted-GRW,unfitted_grw,3951,17,39.484872365356
Unfitted-GRW,unfitted_grw,3951,18,117.66662374121334
Unfitted-GRW,unfitted_grw,3951,19,80.08448789257112
Unfitted-GRW,unfitted_grw,3951,20,116.71268787711168
Unfitted-GRW,unfitted_grw,9207,0,8.474972951602211
Unfitted-GRW,unfitted_grw,9207,1,10.54694720077272
Unfitted-GRW,unfitted_grw,9207,2,17.010442213578237
Unfitted-GRW,unfitted_grw,9207,3,30.796992487673556
Unfitted-GRW,unfitted_grw,9207,4,19.20392112205053
Unfitted-GRW,unfitted_grw,9207,5,48.10739972886578
Unfitted-GRW,unfitted_grw,9207,6,36.431950178906014
Unfitted-GRW,unfitted_grw,9207,7,49.57926061766825
Unfitted-GRW,unfitted_grw,9207,8,40.30122515478027
Unfitted-GRW,unfitted_grw,9207,9,52.98992229642187
Unfitted-GRW,unfitted_grw,9207,10,105.58018617012213
Unfitted-GRW,unfitted_grw,9207,11,89.92429582361761
Unfitted-GRW,unfitted_grw,9207,12,81.05127421525704
Unfitted-GRW,unfitted_grw,9207,13,39.242314846416654
Unfitted-GRW,unfitted_grw,9207,14,29.892157598664518
Unfitted-GRW,unfitted_grw,9207,15,24.21406795226691
Unfitted-GRW,unfitted_grw,9207,16,48.23762651279432
Unfitted-GRW,unfitted_grw,9207,17,38.088035495444956
Unfitted-GRW,unfitted_grw,9207,18,63.8901324112127
Unfitted-GRW,unfitted_grw,9207,19,75.93314397927925
Unfitted-GRW,unfitted_grw,9207,20,153.80685624915353
Unfitted-GRW,unfitted_grw,8797,0,2.2220234369244665
Unfitted-GRW,unfitted_grw,8797,1,3.872993125198883
Unfitted-GRW,unfitted_grw,8797,2,3.8051066379675698
Unfitted-GRW,unfitted_grw,8797,3,4.114673567587071
Unfitted-GRW,unfitted_grw,8797,4,7.943179524313186
Unfitted-GRW,unfitted_grw,8797,5,10.249370505217035
Unfitted-GRW,unfitted_grw,8797,6,9.167768842657994
Unfitted-GRW,unfitted_grw,8797,7,17.31614722787162
Unfitted-GRW,unfitted_grw,8797,8,14.355190462038202
Unfitted-GRW,unfitted_grw,8797,9,9.661788700092849
Unfitted-GRW,unfitted_grw,8797,10,13.80994218788051
Unfitted-GRW,unfitted_grw,8797,11,26.20899358359019
Unfitted-GRW,unfitted_grw,8797,12,30.55146447599929
Unfitted-GRW,unfitted_grw,8797,13,38.39803415341027
Unfitted-GRW,unfitted_grw,8797,14,28.151809626624782
Unfitted-GRW,unfitted_grw,8797,15,16.076926654586064
Unfitted-GRW,unfitted_grw,8797,16,22.694626469745376
Unfitted-GRW,unfitted_grw,8797,17,48.51529664881995
Unfitted-GRW,unfitted_grw,8797,18,72.6171004648378
Unfitted-GRW,unfitted_grw,8797,19,78.828460988045
Unfitted-GRW,unfitted_grw,8797,20,53.634449561812815
Unfitted-GRW,unfitted_grw,222,0,10.92121958244372
Unfitted-GRW,unfitted_grw,222,1,16.52303161439768
Unfitted-GRW,unfitted_grw,222,2,17.07300723192942
Unfitted-GRW,unfitted_grw,222,3,12.810740487378006
Unfitted-GRW,unfitted_grw,222,4,19.737030887549675
Unfitted-GRW,unfitted_grw,222,5,24.60757002677422
Unfitted-GRW,unfitted_grw,222,6,45.79754256806285
Unfitted-GRW,unfitted_grw,222,7,35.5738042870955
Unfitted-GRW,unfitted_grw,222,8,29.05332851824905
Unfitted-GRW,unfitted_grw,222,9,36.61619624172323
Unfitted-GRW,unfitted_grw,222,10,56.80868053721906
Unfitted-GRW,unfitted_grw,222,11,43.92939215382999
Unfitted-GRW,unfitted_grw,222,12,74.31109103792345
Unfitted-GRW,unfitted_grw,222,13,46.33792813734587
Unfitted-GRW,unfitted_grw,222,14,63.986646043235936
Unfitted-GRW,unfitted_grw,222,15,126.58208377710403
Unfitted-GRW,unfitted_grw,222,16,66.15155076738094
Unfitted-GRW,unfitted_grw,222,17,69.19716612413971
Unfitted-GRW,unfitted_grw,222,18,97.3593775077897
Unfitted-GRW,unfitted_grw,222,19,171.44851977454712
Unfitted-GRW,unfitted_grw,222,20,174.05767746800393
Unfitted-GRW,unfitted_grw,9081,0,3.046337232395926
Unfitted-GRW,unfitted_grw,9081,1,1.5100189577196244
Unfitted-GRW,unfitted_grw,9081,2,2.3620374651266425
Unfitted-GRW,unfitted_grw,9081,3,3.3127753679565415
Unfitted-GRW,unfitted_grw,9081,4,2.447545337917852
Unfitted-GRW,unfitted_grw,9081,5,4.230246173721904
Unfitted-GRW,unfitted_grw,9081,6,14.587598986920504
Unfitted-GRW,unfitted_grw,9081,7,18.9887888092197
Unfitted-GRW,unfitted_grw,9081,8,38.64429768823851
Unfitted-GRW,unfitted_grw,9081,9,20.634739682587725
Unfitted-GRW,unfitted_grw,9081,10,24.20626019866388
Unfitted-GRW,unfitted_grw,9081,11,33.225749599711335
Unfitted-GRW,unfitted_grw,9081,12,17.256139336146777
Unfitted-GRW,unfitted_grw,9081,13,13.30108048893465
Unfitted-GRW,unfitted_grw,9081,14,45.278546790926654
Unfitted-GRW,unfitted_grw,9081,15,53.023523188768664
Unfitted-GRW,unfitted_grw,9081,16,158.03704266062897
Unfitted-GRW,unfitted_grw,9081,17,204.93274167338583
Unfitted-GRW,unfitted_grw,9081,18,349.5165074590751
Unfitted-GRW,unfitted_grw,9081,19,373.59694008544903
Unfitted-GRW,unfitted_grw,9081,20,489.946114116989
Unfitted-GRW,unfitted_grw,7435,0,2.3970430896648636
Unfitted-GRW,unfitted_grw,7435,1,0.9260404498333912
Unfitted-GRW,unfitted_grw,7435,2,0.4516493887707384
Unfitted-GRW,unfitted_grw,7435,3,0.25588391372851327
Unfitted-GRW,unfitted_grw,7435,4,0.17859645567685978
Unfitted-GRW,unfitted_grw,7435,5,0.06751021358954723
Unfitted-GRW,unfitted_grw,7435,6,0.06588893285550648
Unfitted-GRW,unfitted_grw,7435,7,0.08719641244228726
Unfitted-GRW,unfitted_grw,7435,8,0.09841975205151074
Unfitted-GRW,unfitted_grw,7435,9,0.08115015423844543
Unfitted-GRW,unfitted_grw,7435,10,0.10089595711573779
Unfitted-GRW,unfitted_grw,7435,11,0.11832806463795859
Unfitted-GRW,unfitted_grw,7435,12,0.07535943902244155
Unfitted-GRW,unfitted_grw,7435,13,0.09353061890949874
Unfitted-GRW,unfitted_grw,7435,14,0.03337245268099168
Unfitted-GRW,unfitted_grw,7435,15,0.025565467894748055
Unfitted-GRW,unfitted_grw,7435,16,0.04116680529959727
Unfitted-GRW,unfitted_grw,7435,17,0.024536353689836858
Unfitted-GRW,unfitted_grw,7435,18,0.023625488897666132
Unfitted-GRW,unfitted_grw,7435,19,0.024897394559189642
Unfitted-GRW,unfitted_grw,7435,20,0.02908892215225513
Unfitted-GRW,unfitted_grw,697,0,7.283331703830538
Unfitted-GRW,unfitted_grw,697,1,8.128757095750561
Unfitted-GRW,unfitted_grw,697,2,8.035645899717043
Unfitted-GRW,unfitted_grw,697,3,12.571156609445497
Unfitted-GRW,unfitted_grw,697,4,11.118188509366083
Unfitted-GRW,unfitted_grw,697,5,8.761795961926444
Unfitted-GRW,unfitted_grw,697,6,6.957589898506823
Unfitted-GRW,unfitted_grw,697,7,5.314032351938033
Unfitted-GRW,unfitted_grw,697,8,2.7333803668606986
Unfitted-GRW,unfitted_grw,697,9,5.723826540439554
Unfitted-GRW,unfitted_grw,697,10,3.0626639727162255
Unfitted-GRW,unfitted_grw,697,11,5.522017315609574
Unfitted-GRW,unfitted_grw,697,12,4.761931920907434
Unfitted-GRW,unfitted_grw,697,13,3.2675710266524938
Unfitted-GRW,unfitted_grw,697,14,3.044089939916177
Unfitted-GRW,unfitted_grw,697,15,4.28194566142992
Unfitted-GRW,unfitted_grw,697,16,5.277041584941847
Unfitted-GRW,unfitted_grw,697,17,4.740737941910061
Unfitted-GRW,unfitted_grw,697,18,8.815575710448528
Unfitted-GRW,unfitted_grw,697,19,9.846359680264
Unfitted-GRW,unfitted_grw,697,20,3.46651234440747
Unfitted-GRW,unfitted_grw,8002,0,5.47156809076847
Unfitted-GRW,unfitted_grw,8002,1,3.5025694622803796
Unfitted-GRW,unfitted_grw,8002,2,3.167341660777543
Unfitted-GRW,unfitted_grw,8002,3,3.1569773025921823
Unfitted-GRW,unfitted_grw,8002,4,2.1241766722451407
Unfitted-GRW,unfitted_grw,8002,5,1.2544645723020047
Unfitted-GRW,unfitted_grw,8002,6,2.388879547541887
Unfitted-GRW,unfitted_grw,8002,7,1.1658166955564364
Unfitted-GRW,unfitted_grw,8002,8,0.6944402362705199
Unfitted-GRW,unfitted_grw,8002,9,0.48980648593836246
Unfitted-GRW,unfitted_grw,8002,10,0.39316816499586066
Unfitted-GRW,unfitted_grw,8002,11,0.6782023985238913
Unfitted-GRW,unfitted_grw,8002,12,0.4819580030323554
Unfitted-GRW,unfitted_grw,8002,13,0.6004639008249554
Unfitted-GRW,unfitted_grw,8002,14,0.5630159624818174
Unfitted-GRW,unfitted_grw,8002,15,0.506572475264359
Unfitted-GRW,unfitted_grw,8002,16,0.33076538741849376
Unfitted-GRW,unfitted_grw,8002,17,0.15166055965407418
Unfitted-GRW,unfitted_grw,8002,18,0.28190096747850235
Unfitted-GRW,unfitted_grw,8002,19,0.5611699634958469
Unfitted-GRW,unfitted_grw,8002,20,0.5376443180023335
Unfitted-GRW,unfitted_grw,7600,0,2.52353506176214
Unfitted-GRW,unfitted_grw,7600,1,3.216546926793065
Unfitted-GRW,unfitted_grw,7600,2,1.410557392949146
Unfitted-GRW,unfitted_grw,7600,3,1.7004256354171683
Unfitted-GRW,unfitted_grw,7600,4,8.45180898323966
Unfitted-GRW,unfitted_grw,7600,5,30.571511983851106
Unfitted-GRW,unfitted_grw,7600,6,34.2244593639172
Unfitted-GRW,unfitted_grw,7600,7,35.49549325101775
Unfitted-GRW,unfitted_grw,7600,8,23.849660780875634
Unfitted-GRW,unfitted_grw,7600,9,35.88429758062282
Unfitted-GRW,unfitted_grw,7600,10,43.09223114910114
Unfitted-GRW,unfitted_grw,7600,11,143.82901833237548
Unfitted-GRW,unfitted_grw,7600,12,92.98258819516306
Unfitted-GRW,unfitted_grw,7600,13,71.04167668998276
Unfitted-GRW,unfitted_grw,7600,14,134.70218610968053
Unfitted-GRW,unfitted_grw,7600,15,77.84954773697395
Unfitted-GRW,unfitted_grw,7600,16,95.07703052414948
Unfitted-GRW,unfitted_grw,7600,17,118.07769253570667
Unfitted-GRW,unfitted_grw,7600,18,162.1329985751659
